"","relative_coverage","vaccine_efficacy","total_infections","age0","age1","age5","age10","age15","age20","age25","age30","age35","age40","age45","age50","age55","age60","age65","age70","age75"
"906",0.05,0.25,154020908.985488,1836860.58927727,7350951.82379471,12445174.0361291,14358864.8428854,14941378.2403374,12212419.1849071,11696496.7545016,11421611.7141119,10907322.8026128,10270963.805313,10131210.3648243,9482912.18438607,8363422.01898091,7012404.70794326,4591090.13738229,2548907.3627043,4448918.41539684
"907",0.06,0.25,151040748.009606,1797892.48883364,7187926.96101105,12372381.2232823,14312119.6666681,14892922.8612028,12116788.4243861,11502197.304366,11232090.8821769,10730073.8095962,10106737.6418924,9960498.76954705,9096521.63385739,7985320.57489711,6685802.74398394,4388045.29003776,2430747.73690985,4242679.99695768
"908",0.07,0.25,152788585.926529,1809276.77172618,7227995.27721769,12447435.8132088,14385858.5040376,14973393.9198332,12206515.1717675,11593975.2537357,11320876.4868681,10813940.176777,10185800.5907005,10041041.8844737,9333526.48170887,8213587.53608021,6880842.08105526,4501548.02346672,2496145.41185385,4356826.54201795
"909",0.08,0.25,151760217.334097,1800909.36153721,7187203.55840541,12384418.4653017,14323024.0284968,14915948.3591539,12155745.2800186,11544657.7681818,11273094.9003243,10766268.4960345,10139747.0705536,9992669.9987863,9324080.75745263,8205704.64788898,6867379.16502977,4318878.08689676,2389610.03894396,4170877.35109055
"910",0.09,0.25,150826511.011799,1785707.25461968,7119590.54339486,12197520.2550648,14135176.8865228,14729780.3380952,11980855.9727943,11513723.2589747,11244729.9172655,10739328.334388,10112579.5994052,9967845.96808724,9244579.54712845,8132309.79776582,6811788.21186106,4410565.63038713,2440582.93219334,4259846.56385114
"911",0.1,0.25,150732418.947263,1797278.3616194,7160469.32250043,12283920.9925177,14231095.4574507,14827665.9933504,12060974.9408948,11459426.1127964,11189874.7595578,10686600.0486566,10065537.4822988,9920802.12318042,9303356.28263035,8186895.12201488,6848758.66561338,4255224.48592929,2351019.03502955,4103519.76122195
"912",0.11,0.25,150841186.686739,1796318.53622519,7148614.69547112,12220095.8137658,14150880.8005071,14756025.6110827,12020203.5665341,11516016.9640002,11248159.7364791,10741410.8519493,10113210.2992756,9963269.37438796,9236563.65597752,8120403.29217508,6798393.51426859,4370518.24351026,2418973.2257658,4222128.50536387
"913",0.12,0.25,148178181.415218,1754235.59743183,6975367.55302625,12132526.5553181,14094335.3282863,14695398.8452918,11906099.5882596,11316244.4217461,11052940.6004581,10559316.0952212,9945612.67259974,9791778.67921019,8942428.59001533,7840902.60058408,6558480.11917814,4216681.71418358,2329635.67743141,4066196.77697662
"914",0.13,0.25,146266395.075332,1730009.38691639,6872432.10446963,12034502.1150835,14018922.7999164,14622147.7876091,11797785.151545,11098262.159826,10840565.7492299,10358170.241383,9760012.74223497,9604177.51751396,8893129.94879154,7794129.59440526,6512485.22567524,4103639.67889282,2267783.77329901,3958239.09853991
"915",0.14,0.25,149394044.667312,1770998.57181859,7029492.09873025,12133870.4354815,14084786.5382479,14696108.5054925,11938321.9146389,11322286.1179241,11057114.0053298,10562896.1975933,9950471.25951263,9803299.63571675,9147727.97017451,8043621.45508184,6735526.49348507,4406824.04549562,2444323.67816562,4266375.74442292
"916",0.15,0.25,149972772.554604,1783558.59066402,7071600.80895916,12187495.9868719,14133039.9906517,14750132.6715514,12011301.6399175,11431945.2022127,11161533.4641196,10661767.7158146,10042359.5757682,9898557.12723738,9097077.2496903,7997622.65775861,6699327.1400343,4380673.67505925,2427597.51979978,4237181.53849395
"917",0.16,0.25,148108897.677294,1762538.41112345,6983762.74040081,12018918.5945227,13971963.1315079,14584087.1526676,11830770.9991339,11315615.1440925,11053023.8276137,10557177.2548041,9941347.98249278,9789953.8137133,9004320.18833809,7903803.86760699,6613804.45550464,4281395.50343233,2366271.99542915,4130142.61490973
"918",0.17,0.25,149451339.770498,1779549.29947375,7042580.26782309,12205692.5210049,14163618.1825479,14790110.3318767,12031665.4552058,11288069.80415,11022613.1558307,10530061.9387484,9921274.34307839,9770940.8813076,9167746.63048106,8059856.9390737,6744578.22462495,4335920.23603947,2402931.91379168,4194129.64544036
"919",0.18,0.25,145978314.429496,1729219.83097411,6836568.05245674,11900995.835895,13870046.474844,14496319.7157755,11724573.4331698,11107384.0163173,10849708.6954644,10364763.2841557,9763468.34241182,9608308.88000021,8928037.62642589,7834883.22928215,6550467.70209626,4137873.32140137,2285876.84451048,3989819.14431505
"920",0.19,0.25,147511176.307062,1752274.15055985,6922383.4547767,11954114.4175875,13906926.3973486,14535403.7558467,11799238.3487825,11299097.4336334,11035843.8213262,10540028.9804881,9924706.57089423,9772999.19446888,8983760.75822444,7886998.73757381,6598513.16946323,4213017.35843231,2326006.83767407,4059862.91998197
"921",0.2,0.25,146734141.144718,1742862.44741029,6878640.48760258,11952364.6129174,13922484.1263137,14552517.4897892,11786157.287253,11190968.8371505,10929211.9322324,10441022.076905,9835270.73835638,9683571.37689683,8885236.36635092,7786679.72300419,6511809.89063652,4224001.97433066,2335284.83547499,4076056.94209298
"922",0.21,0.25,147738920.107677,1745371.91682985,6882944.89403606,12019588.134162,13982369.3430225,14615604.8342827,11873978.2718253,11238730.7556682,10974122.8597554,10482570.3046008,9874617.50610456,9724442.88040964,9071078.38221463,7967538.11010329,6663044.16615112,4220199.6736189,2332143.71456127,4070574.36033108
"923",0.22,0.25,144892383.696086,1725563.77397779,6798681.15459406,11798212.4959367,13770715.9327546,14402467.0529295,11642258.8794938,11055811.3443978,10798946.3262325,10315634.9006195,9716668.73315461,9562724.66034616,8838776.82983981,7749868.92938311,6476945.70561947,4071828.82213799,2246386.4377676,3920891.71690138
"924",0.23,0.25,143962090.480173,1710956.62617877,6733026.5540749,11801335.3667987,13786960.2476398,14424160.6230682,11641034.1231988,10932644.4951078,10677786.6805552,10202618.9627486,9613776.50512913,9457978.75910998,8737222.60175423,7648204.00675603,6388407.56939252,4054647.21329079,2240577.49149167,3910752.65387803
"925",0.24,0.25,139904483.622485,1653805.75589539,6499884.11518662,11501474.8127655,13510329.200818,14145502.5525797,11324558.1232045,10698317.875197,10452728.4005717,9989893.7175713,9412778.92507734,9250568.15868349,8353374.39834423,7287398.27462761,6081947.7053723,3876727.41425958,2136354.55384319,3728839.6384873
"926",0.25,0.25,144551958.830537,1715778.82968842,6740256.65217457,11805545.9332853,13786160.879963,14430194.3953575,11667932.7559565,10971400.1866346,10714460.9555058,10237331.794773,9646389.37088134,9492989.19899673,8805863.41262484,7718036.16003826,6450553.76660016,4118664.84875723,2276662.85158094,3973736.83771902
"927",0.26,0.25,146737028.097653,1737116.59521193,6814971.76079466,11820933.3159788,13780252.7429675,14438509.8438774,11727606.0401097,11187173.2836824,10922474.2763576,10432859.7447571,9827347.9893653,9683115.65951986,9027363.15192525,7934533.03454503,6640677.28070873,4273070.07754681,2363579.76456257,4125443.53574233
"928",0.27,0.25,144765155.008815,1718174.37873215,6737075.43216853,11723308.352903,13693886.671036,14339976.4917519,11608513.1796892,10973730.9428716,10717217.7837636,10238148.3597863,9645853.29421515,9495295.84651594,8939946.32984303,7857588.30337652,6571796.93330217,4171215.18460296,2306905.13597018,4026522.38828664
"929",0.28,0.25,140723058.809022,1672175.31374088,6547550.02812071,11485050.2816639,13481889.8006637,14129983.2498475,11343984.1806809,10670215.7329038,10425330.2992523,9963710.16783784,9389264.96018466,9229208.88450586,8513323.96870385,7450065.11381163,6225724.13867357,4052403.8501918,2237608.43721581,3905570.40102309
"930",0.29,0.25,139212228.677486,1644342.03159182,6433714.1105994,11396244.2013888,13402022.9303065,14054903.4871364,11262900.2899214,10600831.0774075,10355094.8079239,9896289.66757717,9326616.61574971,9169004.19979412,8424547.69342125,7361920.35236665,6144144.09514812,3873840.70906635,2136579.73443134,3729232.67365521
"931",0.3,0.25,141151849.270045,1677552.40959158,6557882.94727237,11491092.2463713,13474031.7443749,14133223.1940197,11383622.8837507,10759438.5582237,10509632.0238522,10041473.7599177,9460357.92426479,9304242.22379589,8562180.27114536,7493724.7158376,6260833.10966443,3993092.45859222,2203475.23782491,3845993.56154582
"932",0.31,0.25,142255596.924324,1679549.71893958,6560912.1355241,11558239.6778922,13540940.1029906,14197338.3995872,11458937.3563291,10814063.0295914,10561200.4418182,10091145.1715803,9508312.94918639,9354915.47876374,8684637.24600569,7609260.31038208,6359458.31462792,4084036.16231845,2255628.10388933,3937022.32489777
"933",0.32,0.25,144779344.955858,1713097.0429877,6683216.46278981,11680204.8503428,13651255.1886369,14323905.5027149,11616082.2869635,11023795.3916968,10763628.3863842,10283432.7001514,9687841.34537214,9539514.75379055,8805069.63359037,7720986.77462161,6461653.38722524,4295995.17701342,2378383.59809374,4151282.47348252
"934",0.33,0.25,142568326.339632,1689079.64307532,6584353.69997805,11490643.5279222,13455851.057533,14129020.0941125,11435931.575946,10989473.3408763,10731344.9543567,10249158.5584373,9651157.96667449,9501076.21505132,8657047.84637965,7575248.51023437,6329099.95136909,4019900.04033059,2214573.91672635,3865365.44062896
"935",0.34,0.25,139649378.673912,1654071.80603441,6436932.05274633,11347441.435926,13337645.2911143,14019713.2952272,11281899.636553,10692934.2380028,10442558.3929265,9976689.63408403,9399530.71922667,9245487.19785611,8482897.91406182,7416849.45115711,6190668.27380565,3870667.5731255,2132055.60454778,3721336.15751677
"936",0.35,0.25,139153873.309876,1648780.45147085,6414075.5856834,11328289.0385842,13328846.1568176,13996407.2217198,11240176.2387164,10597033.6477622,10350984.6999857,9891223.03164669,9320891.42310324,9163987.49007181,8464352.51498407,7398723.27723812,6175254.28892062,3914138.40054178,2156575.7252764,3764134.11735294
"937",0.36,0.25,138045029.076176,1633253.55141456,6347429.75881953,11260973.4872771,13270320.2167345,13945785.6550754,11175427.4780093,10491955.2723687,10248283.4981015,9794639.91445885,9231563.92374039,9073855.74775881,8369264.76643711,7314284.54719574,6106084.00307474,3890609.43084595,2145862.61194275,3745435.21292059
"938",0.37,0.25,139023272.05169,1640521.64201858,6368086.25473511,11244792.3803837,13223781.2844123,13902723.1716372,11193728.3500879,10645879.1933018,10400086.6620236,9937453.71189587,9360636.59195923,9201306.62197868,8363551.86639059,7306266.79222985,6106074.00413707,4027343.47981915,2222259.68845818,3878780.35622131
"939",0.38,0.25,140627482.079876,1672353.5699987,6488859.44040179,11417028.6776043,13394531.7665787,14073838.7808095,11369797.956028,10796091.6385573,10543710.2891523,10073042.0567622,9488071.74282117,9331918.09358658,8455505.46609092,7387871.82953313,6171299.28397785,3967305.1879751,2184092.97234824,3812163.32764995
"940",0.39,0.25,137327692.453001,1622494.66218395,6286701.2802594,11196656.7476533,13204339.4501383,13887372.8059498,11134898.2629012,10466510.635511,10223634.2679036,9769761.77373434,9206917.86483423,9046815.52233971,8346297.31736811,7287212.69605657,6078109.89976604,3808780.98971889,2098471.15629561,3662717.12038704
"941",0.4,0.25,138709690.62198,1649333.9585626,6386425.10001187,11218468.8632994,13201795.9375853,13892504.2992774,11183071.0538352,10610078.0135029,10362958.2001121,9901735.46551588,9328509.48535255,9173183.98854423,8368261.54779148,7312942.72192505,6109576.68668062,3981367.01297763,2196193.83923937,3833284.44776681
"942",0.41,0.25,135493660.508319,1605508.09144387,6203273.49201815,11038246.4318008,13042834.3453568,13740069.4769027,11002513.8091022,10352910.2521718,10113533.6205768,9664312.22340624,9106814.97542272,8945252.61394039,8205882.12953039,7158129.41111906,5968294.38059679,3723130.70725325,2048120.526932,3574834.02074491
"943",0.42,0.25,135438742.345956,1606720.20324108,6210054.24505334,11058941.49636,13061754.136377,13738195.1199786,11002468.8138017,10404684.073829,10162861.6929701,9712210.09607319,9151478.43328308,8992671.24179841,8082333.15829625,7037814.22782222,5868748.1210283,3725193.22123552,2047996.50852612,3574617.55628242
"944",0.43,0.25,134359862.114789,1593318.29619048,6142688.68336094,10934203.0184972,12938892.5589252,13640113.9566547,10908844.2838185,10272467.1376915,10035362.4492714,9591065.99823138,9038167.25075341,8876546.16620129,8066306.62783221,7026731.03226151,5860632.78135441,3758808.70439078,2067337.47076261,3608375.69859141
"945",0.44,0.25,136461083.725857,1621122.3451592,6251643.09000944,11072277.3380552,13060140.4724694,13755963.4659936,11056013.7071539,10391518.07916,10148943.3504542,9698050.75530246,9139323.28878213,8983187.85677892,8288590.98337363,7239420.06835756,6041559.40632489,3863275.58863354,2130839.82346473,3719214.10638423
"946",0.45,0.25,136822463.343083,1626712.0201415,6268041.44432182,11042232.4298778,13028831.578644,13726047.658866,11034289.3167194,10494904.6348954,10251150.7940744,9793787.22388641,9225703.99332954,9068954.13426317,8287795.05173802,7238050.23997586,6042945.8063673,3858192.102062,2125292.76528952,3709532.14863128
"947",0.46,0.25,137741351.089754,1632930.83466397,6280691.20015091,11033476.9769014,13009277.800656,13735448.1673141,11072333.8050105,10644316.0093125,10396075.8350825,9931426.72687488,9352233.10207134,9196355.02545974,8236328.11317202,7187839.54978174,6007200.03581426,3990371.67804921,2198221.92173255,3836824.30770667
"948",0.47,0.25,135683569.558608,1600250.01455168,6148735.3863777,10926346.6339561,12918955.5140191,13630230.1487495,10944072.5944461,10440544.0713752,10197174.1600155,9742524.24096117,9177535.61619986,9020910.39984544,8214718.68237137,7168132.83232886,5982089.89220964,3811812.50235505,2097869.64301431,3661667.22583151
"949",0.48,0.25,132467547.448862,1554093.87552292,5961744.26849826,10737657.8190639,12746372.2751934,13464665.5619387,10750885.8353538,10151519.0806768,9915273.52548899,9476174.81869314,8930469.19732528,8771362.58165476,8005630.60166517,6974688.21980955,5814981.09690238,3671641.5989348,2018045.93239462,3522341.15974535
"950",0.49,0.25,133818478.007676,1588182.89878068,6091508.61121006,10870810.7961675,12878016.6018752,13585021.5549794,10868404.2448809,10250575.3503899,10012875.4554781,9569719.82518432,9018064.61107896,8857405.28437976,8002360.10686143,6966253.2709023,5811118.40123449,3761915.65862046,2071173.73565615,3615071.59999631
"951",0.5,0.25,134776143.259826,1596047.0495327,6114580.14796614,10874607.6449961,12871260.2311303,13592946.5153277,10907901.250339,10329373.8184076,10088871.4087169,9640356.90179768,9082990.29157408,8924671.67821174,8145620.80813765,7109338.56426295,5934099.99822898,3807714.32423084,2096494.90288819,3659267.72407723
"952",0.51,0.25,132407598.414976,1566804.23208133,5998246.22819337,10728909.2282719,12735772.4320667,13446946.5458941,10737722.9935716,10143833.6129821,9909579.14261481,9471706.45343156,8925745.635575,8764513.47908059,7919461.26319078,6891697.68625616,5748827.56164218,3752013.55817205,2063733.35920648,3602085.00274486
"953",0.52,0.25,131287460.336264,1541890.78656773,5895384.43843586,10651036.7322444,12661668.7173527,13378214.9062669,10670394.4724835,10074519.5754838,9839669.45421678,9405230.89130024,8864480.8114222,8706055.82205459,7865200.25581476,6843086.23913365,5705062.75573783,3661660.75592649,2012041.98476545,3511861.73705671
"954",0.53,0.25,130205699.032722,1540036.44409797,5880745.91185579,10542510.2099185,12542335.8359295,13254146.0176173,10567877.8958954,9980480.73165787,9750166.88217909,9317953.34405668,8780918.4792756,8620474.68317333,7878016.22379164,6859887.67256666,5716940.4781688,3576765.09793068,1965615.39022143,3430827.73438533
"955",0.54,0.25,131848067.789722,1549750.90181584,5919894.59583713,10664780.0635674,12680638.3006121,13394884.2076271,10689851.2619002,10138666.5344964,9903486.91882681,9465577.86077793,8919847.39104825,8759015.18842342,7903029.74528984,6879764.11321679,5738168.48893289,3682479.52389595,2024546.06274636,3533686.63070785
"956",0.55,0.25,127851034.383086,1503862.38607817,5727711.94077547,10445698.4110628,12467754.6560975,13197307.8966619,10478822.9743746,9777145.45394607,9550222.32929501,9130589.98261353,8608539.71286829,8445175.23735387,7639483.42472389,6635918.1964045,5525380.62073035,3475809.45238469,1909219.17388672,3332392.53382827
