"","relative_coverage","vaccine_efficacy","total_mortality","age0","age1","age5","age10","age15","age20","age25","age30","age35","age40","age45","age50","age55","age60","age65","age70","age75"
"2840",0.39,0.38,78441.0188406112,103.630865898747,401.426395605477,354.619337393623,422.59791298219,2777.84849610162,5259.98432145887,4861.38193696714,4748.53683909684,4541.05601118726,4283.27031926316,4200.28973725616,6568.31208870381,5711.25135557265,4757.42169412475,11744.2901855116,6448.95517905139,11256.146164436
"2841",0.4,0.38,76723.5515488229,115.092993877244,445.857517013755,342.912282531336,408.249655052889,2885.28940007541,5529.41650943869,5210.02919917935,5089.1642746596,4863.58226099656,4584.76182252743,4497.86637092015,6361.672344316,5528.97970414743,4605.2379675369,10479.2488997254,5746.36329472173,10029.827052103
"2842",0.41,0.38,80535.3497874172,122.901489012232,475.090385121545,366.159475759156,436.256542368717,2882.82234196967,5500.52412756068,5219.70243733306,5100.17588623191,4875.18879055669,4593.86037756092,4506.85835260142,6307.62050283947,5477.08701978161,4567.10536827537,11991.4512814295,6597.36368248722,11515.181726528
"2843",0.42,0.38,79529.5584038576,100.011543865807,386.451978126867,319.40116715664,382.168831723239,2749.68692120749,5390.24699537038,5140.84979656883,5019.03992969015,4796.85512206246,4521.65281186299,4441.00462303069,6684.32261282762,5818.60332037043,4847.87370318989,11549.5388948344,6331.21327912396,11050.6368728458
"2844",0.43,0.38,74630.8674703058,109.183038917128,419.874526830884,358.323900064174,429.845430976711,2946.38619182799,5639.43909084641,5263.61123813885,5138.18026197565,4915.42629863237,4637.80360526512,4551.33519623299,6098.52105521498,5290.32580125554,4405.84306302028,9765.39011304939,5340.30122663091,9321.07743142646
"2845",0.44,0.38,82163.7549953581,99.3322763964673,382.613086466519,339.217500601578,401.4871163054,2911.3071082182,5780.15583057784,5424.64526978227,5293.35920960884,5057.01125463469,4765.49678976187,4684.595972949,6589.64393071076,5743.66330811083,4789.29470304761,11923.1815452069,6548.62974128707,11430.1203516923
"2846",0.45,0.38,74432.4096599598,101.94546822638,391.172900583344,325.466028010938,389.212817994282,2652.44451155198,5177.68173196735,5005.35942611292,4885.68274536239,4666.9135921032,4396.66294078719,4322.66171777754,6530.73497977495,5685.24259244272,4731.64902082511,10059.2789865209,5503.81765896849,9606.48254095012
"2847",0.46,0.38,69775.9103866642,95.3971803204832,366.028821634604,304.461418321598,365.755318647288,2566.51818383153,5009.36105947012,4726.71990149729,4614.99812593005,4412.10273014552,4159.46317300552,4080.81073358555,5475.26603656705,4741.25017205551,3945.33439422762,9948.16193433953,5450.6312858755,9513.64991720946
"2848",0.47,0.38,70475.941348855,96.2177441030229,368.329999602484,302.451398856789,362.9930012854,2554.20747765435,5001.64157998319,4763.5022050336,4653.31036421613,4446.76299179944,4190.07391051752,4108.62554340409,5861.62753467063,5087.42954344306,4237.43195729369,9765.55457935419,5345.54732921557,9330.23418842181
"2849",0.48,0.38,74992.1807006032,99.9365891780145,380.528657136727,303.451230527051,364.292310822345,2825.90546326395,5583.27994039668,5197.27503277271,5067.37949517647,4843.53545661824,4568.20765145913,4489.85718904976,6048.37874626998,5246.94439891934,4367.520593074,10205.9098636448,5609.25782974506,9790.5202525489
"2850",0.49,0.38,72895.2936991505,97.898058367013,373.834872913053,322.27159124529,386.720826134607,2670.49883412013,5199.69523801465,4934.03880795812,4817.96507838571,4604.38072350541,4339.40401053117,4256.34230120939,5680.91551710488,4923.14701990856,4093.5859831953,10456.3144217508,5732.55490768634,10005.7255071201
"2851",0.5,0.38,68299.2523920282,87.6614896916854,333.313733684849,277.888726172075,337.825253764149,2648.13709801685,5125.3860565588,4606.22140424677,4501.28092622538,4308.0362298887,4069.45248807628,3976.57770616611,5526.58418909824,4773.34609158117,3964.77638562359,9491.50609145973,5198.20284901528,9073.05567275858
"2852",0.51,0.38,67785.8413934493,88.6230853153486,336.703516583135,288.057190287542,346.548271187879,2350.65471362902,4625.42188938217,4317.94323060266,4214.8681310998,4030.36207516204,3802.50286939912,3730.35997053461,5499.76304475971,4778.84340409791,3971.89842964881,10128.8310044413,5563.61184894365,9710.84871837465
"2853",0.52,0.38,68127.7723199952,86.2992091045971,327.771857165163,305.576115399208,368.561166049559,2483.46869414257,4825.9505045446,4494.44088620223,4389.74884889015,4198.44000155047,3959.16255673141,3876.92316902576,5498.62524293352,4751.7135233194,3950.30237936044,9822.07237593421,5386.68287916969,9402.03291047227
"2854",0.53,0.38,66230.7229893787,94.5151875725039,357.796384489164,281.617569608912,340.496482380703,2464.60049253255,4836.03779680782,4553.86627975329,4445.61477265574,4250.74367334021,4008.81123759472,3932.765132373,5582.69704207415,4836.45045662353,4022.24975569254,8873.70830812385,4862.18664280037,8486.56577495566
"2855",0.54,0.38,66088.8388880455,87.5164116768399,331.588812237587,287.710567252357,346.707122354321,2479.63061600298,4942.73140761333,4612.36599377334,4501.26778576132,4303.11606790953,4058.67091801348,3981.99214150739,5598.25317043569,4850.73157508394,4033.38531764107,8665.15697377374,4738.07514260279,8269.93886440576
"2856",0.55,0.38,69280.8869069617,83.0834059967706,313.053258463535,268.434438021593,324.907861353736,2483.45755190371,4949.75478896998,4624.59058475552,4512.71369344841,4314.30260495223,4069.50663121912,3992.20208076218,5862.37305328406,5079.92441068059,4223.25071769975,9668.19993197099,5285.57495721685,9225.55693626271
"2857",0.56,0.38,60996.638318858,81.0814343053778,305.076225403165,258.389063810017,314.455724054445,2260.27865598373,4356.21599373454,4072.49939898624,3980.08038081543,3808.86268063268,3593.46175803514,3512.37767662054,4966.76741965106,4285.7899589186,3565.15002674881,8661.85251629596,4725.79494482105,8248.50446004119
"2858",0.57,0.38,62558.0801552686,76.7268042504159,288.281490299585,283.600968122687,343.287461133376,2160.03172104111,4274.71597007253,4033.99269166474,3938.91245569173,3764.31650184526,3548.40602813528,3480.8676028821,5426.82322539272,4718.18292856738,3927.8556512597,8897.34520140828,4878.93486875271,8515.79858474896
"2859",0.58,0.38,62309.2378309253,74.3766612225841,278.241156723327,261.543382478757,318.541461446118,2226.34021510594,4432.35954134914,4159.14738401189,4060.27620624284,3881.5933653875,3660.56446001628,3585.85779388146,5191.41682458937,4479.77075260537,3720.87265379017,8789.58417820808,4803.90758119526,8384.84421267121
"2860",0.59,0.38,61546.6895983326,74.6852830311575,278.823133393167,253.376796315266,308.386055854941,2225.16486517938,4364.3745428512,4146.41672896904,4047.45091481674,3870.08438469195,3649.94020830771,3580.66417028483,4876.44448370779,4228.78022399915,3517.909977207,8840.76720126597,4838.39002403401,8445.0306044233
"2861",0.6,0.38,65475.3099743966,86.1731165966636,321.722208697889,267.298634727923,321.941770371515,2320.21103065033,4662.86928727753,4408.88551997322,4302.9369543232,4113.9011194662,3879.68176766681,3807.19069672015,5392.52522677088,4680.81131583093,3896.6689757392,9183.74537575718,5037.02117628742,8791.72579753956
"2862",0.61,0.38,58564.668258506,79.9617666846991,297.248576116757,262.687623212785,318.504771312503,2157.74491805622,4297.60554404677,4153.52370973257,4055.59794048826,3876.0424983969,3651.80480994969,3580.976616727,5081.23707495149,4390.53443754351,3650.60496021537,7489.45705467919,4087.21773909201,7133.91821730029
"2863",0.62,0.38,54373.2521564131,74.5727132558776,276.075102881785,242.061808180641,296.353712204006,2043.15224301703,4096.18515101908,3795.57604106991,3705.35673053905,3543.986227779,3343.60080299929,3270.55377372215,4711.20055953637,4052.55840257639,3359.10744727189,7027.93042687929,3837.29078720501,6697.69022627636
"2864",0.63,0.38,60375.9826721997,66.7860833989701,246.466879992601,233.947717830706,287.39872150572,2358.93844835203,4805.51875220453,4389.14109122332,4284.96694725891,4099.46298208098,3869.34589856469,3783.05216820337,4573.41449274408,3931.96448718211,3257.98766385907,8075.41888056373,4411.77101871845,7700.40043851641
"2865",0.64,0.38,57538.8819631867,65.8798955362872,242.640119384294,230.862006178852,281.876837401548,2194.30015095795,4461.93693050036,4192.19742665857,4089.46219381806,3908.3352773998,3686.5502371026,3615.44065504516,4810.44937719475,4163.617578832,3457.68532209713,7241.89906472687,3968.69788848128,6927.05100187122
"2866",0.65,0.38,59634.5101850361,70.4143733235728,258.551899429425,243.838478442365,296.366778698778,2216.2925244033,4480.85140169634,4137.49305128897,4039.03566692464,3862.45971573344,3644.28800190587,3565.5861200064,4801.32084239364,4153.08165984048,3446.86324623907,8189.49657263949,4454.16832041398,7774.40153165637
"2867",0.66,0.38,54292.961140565,71.3337217897119,260.843584024436,223.222216792749,272.838342242893,2083.71327076927,4265.13942123126,3916.39184211327,3818.47384240285,3652.09888409401,3447.96128059335,3379.51988055402,4690.49456627078,4043.21892970091,3354.62142009201,6736.72882399706,3670.24181033246,6406.11930356392
"2868",0.67,0.38,50222.5128531956,72.4803802720556,264.722719161361,223.371988738645,275.38602065471,2000.27849784592,3992.06465509189,3680.21290563734,3595.27033902081,3440.33197823483,3246.30697627608,3168.78148113405,4147.46445252964,3557.24382955149,2948.23288852165,6258.92253940103,3406.19499270183,5945.24620842229
"2869",0.68,0.38,52300.2738182396,69.1914211187384,252.47050955198,231.286293960838,284.759665096775,2001.21361110834,4093.43831808059,3759.72246742964,3667.93717813222,3508.71775206992,3312.67480339576,3244.25298376327,4491.83583897702,3869.50793900462,3207.64499777902,6515.30241786195,3566.05254463755,6224.2650762714
"2870",0.69,0.38,52633.2339879833,60.7756713366404,219.679083169505,219.902556000231,267.80163714759,2096.72901727926,4331.32488604693,4107.03011501331,4006.85225301521,3828.83864603907,3609.72920330622,3537.83906374725,4712.50343843034,4063.9075086572,3369.35873891822,5694.50323160294,3098.41635723342,5408.04258103993
"2871",0.7,0.38,53629.964128512,63.3262187581463,228.927942229284,216.147823708393,265.782072872762,1916.95162400333,3974.91490792705,3782.19990938803,3690.60343916329,3527.78681381946,3326.07456890562,3260.01160075575,4586.90265084635,3951.20578276543,3275.38127400761,7045.65348558176,3831.13986129761,6686.9541524821
"2872",0.71,0.38,51505.5516922336,59.1926462773705,213.394418678496,223.555742648914,275.716438104259,2053.86858878748,4192.85420635523,3951.78545290491,3857.58607171996,3690.03673100589,3480.87253958456,3404.17116566492,4239.47207677718,3640.31753793342,3016.2442288277,6100.7779494878,3316.6877092116,5789.01818826391
"2873",0.72,0.38,54371.6470613068,59.8975351509126,214.263455467898,213.81335853382,261.377543050973,2066.80021553524,4322.15345159119,4013.73173465535,3915.86174680918,3744.51976987045,3533.22071320979,3460.45325943733,4279.46797890758,3692.12512819638,3067.02658804117,7024.57564559024,3825.40845179908,6676.95048546024
"2874",0.73,0.38,43294.6988523764,52.2069224938622,185.468571868815,187.2452570948,233.597873571534,1710.14080046576,3525.36609874845,3213.2931846126,3135.99235597059,3002.24216478897,2835.73456420919,2766.9837014471,3538.41539698392,3012.17519974902,2488.24885187366,5374.6412452971,2925.94296743444,5107.00369576658
"2875",0.74,0.38,47422.8497782807,54.8142209590503,193.919366723688,191.021115280902,235.068652662896,1752.61560463474,3634.62086652732,3363.32454887658,3281.39334780997,3137.17273665605,2959.31206034774,2893.97651722766,3732.48342221309,3201.61588721492,2652.1141603992,6465.16190925939,3523.77047483499,6150.46488665247
"2876",0.75,0.38,45607.9957061401,52.9886254735534,186.969977883436,193.641938428534,240.156697796239,1688.25851241969,3438.77370749198,3222.46359937936,3142.87500050901,3006.34035636578,2837.26927118823,2776.24321925916,3813.56947784065,3270.31604833363,2713.48698239111,6024.96383113545,3278.06796014179,5721.61050010251
"2877",0.76,0.38,44662.5606604707,46.8310774765773,165.086118569027,185.009448778862,231.922477861494,1802.48921631546,3705.67501696678,3452.67146645177,3374.67770536814,3229.93182512043,3047.42975401476,2971.26582331846,3386.17860570533,2880.63820820707,2381.77633656063,5534.49834144038,3011.00551004139,5255.47372827417
"2878",0.77,0.38,48376.2677536814,53.8523818635776,189.096924028661,199.030261837011,246.077784775896,1821.98451223891,3846.57385434905,3581.52894732634,3492.85334662912,3340.25518325899,3150.90960450489,3084.74414834075,4085.84675535686,3508.78435698947,2913.51402828409,5959.69374780155,3242.31515912357,5659.2067569727
"2879",0.78,0.38,42651.6074328871,48.6529761228252,169.923409293547,171.29521863366,213.959897192996,1566.50555728246,3263.19696095074,2981.8187010948,2910.81854537698,2786.3796234123,2631.72303027043,2570.14916748973,3679.9863114631,3145.8339179415,2605.75599531606,5566.45102949515,3037.4778575748,5301.67923397608
"2880",0.79,0.38,46051.9383254779,45.9224912942653,158.263569957488,203.86116094206,251.170949912504,1738.49299951741,3632.38822624004,3365.57654800596,3278.71205819536,3134.35097876301,2958.3180372799,2899.69635754803,3898.98604524185,3350.17860771077,2775.14196106203,5764.31184233617,3131.23735807906,5465.32913339202
"2881",0.8,0.38,46255.8878366309,48.7603819036679,168.724739714159,181.517476086766,225.298589408575,1627.32775954445,3385.87245686112,3169.91451791167,3092.02334178133,2956.57765969826,2789.21269308392,2731.5717253262,4189.62583113655,3615.20209863469,3004.62815540169,6048.28196145648,3285.9611229474,5735.38732573397
"2882",0.81,0.38,40620.9755121747,45.0044882849604,154.740255631008,178.161851926572,222.888479445083,1548.21287839013,3278.7470137506,3038.899341913,2965.7459276709,2838.49838746294,2679.49141828235,2618.33143204654,3398.13549937114,2900.42018893029,2401.8674803065,4959.60233941197,2692.56602940146,4699.66249994924
"2883",0.82,0.38,40763.0456858279,35.4957740710769,119.981058541958,167.495906098103,209.028582983869,1566.32684027519,3391.09124553729,3204.45467068968,3128.54007742271,2993.00659768566,2822.63900048759,2753.82741299048,3394.04492209903,2883.30671550134,2384.05662785953,4709.26336890337,2549.87697345372,4450.60991122731
"2884",0.83,0.38,45238.0746881833,41.4055613329,138.73313534274,167.226598539473,209.236723588496,1575.19867136295,3421.53265797965,3237.60624865372,3156.08383492611,3017.13663184496,2845.94730493195,2787.8562949349,3644.30511177218,3123.29840720219,2587.4253023246,6139.03391579095,3331.38214813232,5814.66613952322
"2885",0.84,0.38,36080.4155319855,35.9578457923623,121.360098118787,154.649418878951,195.301444447506,1446.67834978729,3094.58628070349,2839.29591869693,2773.39543627076,2655.59119715322,2508.44858987194,2444.80236533482,3198.76267530265,2718.47246228654,2242.14182499381,3877.29016468182,2103.02192662599,3670.65953303863
"2886",0.85,0.38,41146.8741263399,37.6442714367731,126.496734194269,148.677007712284,186.605133324577,1658.76524086878,3550.34543391097,3316.8759447326,3234.71846116729,3093.28601273848,2918.13635714639,2853.88443367312,3329.1913690476,2845.65411675077,2357.23548910933,4615.82191620379,2503.63611640844,4369.90008791447
"2887",0.86,0.38,36987.8006837838,38.2574537551682,126.532374329721,145.863854594305,184.097040799507,1534.42167385779,3363.25338213563,3022.77102792274,2948.29024124665,2821.22593673624,2665.20240993865,2602.3741089822,3389.01883050652,2897.47482242406,2391.66966961166,3570.11241678319,1925.83752861918,3361.39791154057
"2888",0.87,0.38,41207.9688576617,40.0492346043116,131.196795994984,153.628857715935,191.649183412814,1536.33487644677,3288.54966008089,3056.34057856467,2978.07426255519,2847.84953679711,2688.06496124167,2631.99333957555,3412.95573560609,2925.76957754038,2426.22552773515,5179.85332490297,2811.7480061387,4907.6853987485
"2889",0.88,0.38,36072.1607168934,34.7134286505682,113.116192926778,137.208601580895,173.483567746093,1416.25496968715,3038.9499156902,2758.9449333954,2691.06023081826,2576.60857327668,2434.99302423352,2376.45776975753,3094.02715068778,2636.11867284587,2178.69182926121,4186.48323332527,2267.42921020904,3957.61941280118
