"","relative_coverage","vaccine_efficacy","total_infections","age0","age1","age5","age10","age15","age20","age25","age30","age35","age40","age45","age50","age55","age60","age65","age70","age75"
"64",0.63,0.1,146151350.848008,1742086.78300276,6853208.13903086,12032521.7012162,14020335.1046535,14654768.2785466,11873268.7084324,10989721.4347829,10727918.4035524,10251934.0458949,9665613.50026104,9518502.85994485,8955589.11144261,7862817.8712839,6570324.60018299,4139804.80646153,2292156.21069349,4000779.28862557
"65",0.64,0.1,141945765.972726,1671487.71634994,6568262.46341188,11796740.1546207,13815451.7943708,14457161.1305115,11631377.9822381,10845149.5979353,10588465.9749706,10117081.7471259,9535520.91925732,9377841.8831988,8585612.85274418,7480161.34772673,6224094.30932894,3685974.0110646,2027150.17761062,3538231.91026022
"66",0.65,0.1,148470722.175775,1756572.01297274,6903063.3364765,11949702.1912591,13906623.5209083,14554882.561121,11854077.4825513,11401279.9998592,11130884.7091725,10630388.8835686,10010266.3105557,9866520.27136277,9055904.20666742,7948782.71133549,6652116.53013816,4309313.48389355,2382272.94264296,4158071.0212898
"67",0.66,0.1,141791383.148018,1685395.3933515,6619414.206801,11709650.1932886,13703330.8503299,14326103.5275368,11524313.8479784,10601379.166419,10360461.977248,9906647.09031652,9339783.91378766,9171223.38421149,8503260.01574162,7440326.19883055,6222594.44574327,4235883.85523317,2346311.665915,4095303.41528595
"68",0.67,0.1,151619234.806891,1799920.51912564,7074213.39787366,12147122.8460566,14095384.2505911,14736400.3988859,12054584.7635492,11491280.269837,11216405.2161764,10711189.6236458,10089476.3981659,9952609.95316995,9523795.5127917,8426798.25483381,7065359.46578578,4454107.84624019,2469779.38801146,4310806.70215111
"69",0.68,0.1,138298472.364621,1622338.25877375,6369448.71839734,11307284.5713783,13297018.7052936,13918944.8002388,11142327.3758229,10551753.5595851,10312626.5794632,9856324.46692786,9285893.13035933,9121194.67171672,8334306.181632,7276684.87760673,6074800.5334033,3910744.71088211,2155144.7542302,3761636.46890987
"70",0.69,0.1,142709850.665206,1715342.01931635,6731155.44501033,11651653.3926864,13631856.5277253,14269583.04994,11498955.3690584,10821839.1607089,10575464.2801466,10105215.0938427,9519652.86610741,9356438.83794935,8633011.3645581,7554743.88274447,6314133.01348091,4106784.46042594,2267054.93442309,3956966.96708167
"71",0.7,0.1,147595684.341044,1755692.29089961,6886577.27039573,11819799.1577943,13764565.7374096,14417046.8596721,11734278.2671127,11380924.6490479,11114494.9753886,10614883.0587424,9992405.59228492,9845131.94179575,8871290.69274605,7768494.54711277,6505672.95639299,4420695.8579149,2441785.29387307,4261945.19246096
"72",0.71,0.1,141065345.407342,1679626.10734505,6586942.6638809,11691160.5276175,13710343.4565784,14353684.6761861,11523596.5087689,10637547.2163699,10392486.7967531,9932242.35819256,9362761.24086368,9195999.48562201,8600181.04383405,7509002.86298466,6257290.52314889,3832426.03254538,2112627.67904573,3687426.22760494
"73",0.72,0.1,144282618.680174,1691144.96169451,6627101.41288725,11727936.2919752,13728185.2468351,14379343.7634255,11609166.6445981,10911433.4113041,10653865.1298033,10181306.1916517,9596248.50942737,9447122.63082708,8852190.10150419,7771420.02206067,6499085.21842462,4208155.17743205,2330758.09571125,4068155.87061207
"74",0.73,0.1,142825826.050968,1704398.16666139,6675599.95307966,11613189.6154439,13588950.9624775,14249643.9820573,11508752.2519672,11051549.7216441,10795720.8288161,10310584.2653412,9706789.89602586,9547301.0373577,8527977.49677154,7442556.22053455,6216002.22151927,3935128.59666848,2167856.68361472,3783824.15098778
"75",0.74,0.1,139448510.681327,1663423.34942528,6510913.82662488,11341778.2057526,13344839.2378778,13994463.4784814,11199360.0658505,10585193.6545904,10346263.2890751,9885734.68928799,9313588.75396849,9149132.60559406,8553024.17318753,7481235.28727149,6244314.89186139,3917287.84040325,2155573.14334686,3762384.18872788
"76",0.75,0.1,141931082.901813,1687139.02233468,6607802.28642119,11657307.5462949,13663289.9048265,14302566.9903942,11505197.6517152,10874439.6298401,10624009.2312806,10153140.827017,9564477.90907187,9400873.05925102,8358602.91737172,7287878.47786471,6089861.35854405,4036222.82599571,2228536.76297778,3889736.50061195
"77",0.76,0.1,145225492.611116,1715069.96311818,6713984.06653221,11784348.4623703,13766940.7614724,14424140.3606709,11682175.5395536,11180401.632574,10919919.3435224,10431051.1359408,9822346.99735421,9663760.09051737,8728977.00026518,7630768.33128713,6376309.79737052,4135749.31368303,2276353.29101255,3973196.52387148
"78",0.77,0.1,141689894.325366,1672821.50154503,6542495.42877935,11573930.1475332,13574611.7204732,14226880.3928013,11448763.090919,10758975.9814778,10511037.8685461,10045790.2670513,9466010.01303724,9303110.80791889,8542383.41130769,7477079.23830703,6251052.61674366,4089665.67082814,2260230.57993682,3945055.58815971
"79",0.78,0.1,140975695.759149,1684561.03207994,6583785.02342124,11487469.4337619,13474394.2817401,14139666.2297405,11379438.5722416,10816282.522907,10568295.361314,10096350.843321,9508509.02839429,9345210.7020206,8442759.94006941,7365900.7590511,6149617.2195689,3952553.99309209,2178499.84925427,3802400.96717121
"80",0.79,0.1,138044908.488806,1632426.55287898,6380427.93201446,11350383.9521585,13370470.0939769,14010238.681954,11193562.3474342,10421247.9584756,10183995.7530347,9735911.44263795,9177813.94472455,9011730.81742704,8338032.70686617,7271604.23187545,6066872.3175378,3937086.90249677,2172017.07077055,3791085.78254208
"81",0.8,0.1,135510761.896922,1591077.60815869,6208501.57470398,11111321.9325152,13105475.8101826,13752762.4881188,10989979.5046748,10284696.8473354,10051648.8173918,9609589.59816551,9057012.0439622,8889210.31959867,8118764.9472398,7077322.86278639,5907639.14911875,3876941.95859755,2141316.35632853,3737500.07804357
"82",0.81,0.1,145902626.194094,1732313.03062667,6769371.67954192,11693756.8749558,13659813.6264263,14325527.4692802,11633150.4350643,11203081.2116008,10939006.0962558,10445324.873056,9835158.05683371,9688964.38516774,9016459.22002904,7926513.89600678,6631792.56108155,4137491.78670838,2281944.84531381,3982956.1461448
"83",0.82,0.1,140596757.826338,1684842.16550507,6575060.77958635,11368571.953963,13349296.5845166,14022952.9089065,11283773.9757566,10792398.1956567,10545123.9881943,10072824.3378106,9485584.83228173,9325647.53889928,8494816.50252163,7422989.2706866,6199234.88666578,3965179.24990366,2188538.31997858,3819922.33550503
"84",0.83,0.1,137952732.537446,1642319.34105526,6409577.06614192,11268185.0462271,13291334.6658131,13935492.7562014,11121306.788179,10379701.1139118,10143698.4694677,9697772.50801888,9142358.26794663,8981452.85011199,8382138.9628531,7339962.89015849,6135830.45275546,4003327.63874751,2213967.22039435,3864306.49946235
"85",0.84,0.1,142970302.26666,1718894.7138024,6707744.68776659,11623689.6411469,13622256.3544018,14291530.9668132,11522461.7209411,10923142.9496332,10671849.6606911,10194907.9562855,9602070.29426334,9440614.7623616,8636876.45027955,7547575.80696353,6302385.35666783,4047462.44945985,2228014.15903126,3888824.33615072
"86",0.85,0.1,141637619.060364,1673478.45217923,6528373.63617579,11618769.1883505,13614677.1640083,14277580.6117268,11522730.992006,10822435.5611241,10570585.4705123,10100405.6859343,9516006.46272216,9352779.84015013,8505701.26606324,7423131.83318853,6194651.08001334,3944476.71422864,2175197.72877185,3796637.37320915
"87",0.86,0.1,143123939.242173,1689193.5386593,6591852.77396742,11618134.480129,13609918.8963936,14258256.8018929,11517497.2934665,11046542.3656229,10789131.2151555,10307685.2742457,9706763.46313965,9550353.25992392,8513563.39078461,7429469.60810086,6208960.28649136,4093576.61027652,2255769.99651138,3937269.98741162
"88",0.87,0.1,135455161.220059,1583082.99308278,6169479.76949403,10958153.8772085,12996452.0329764,13643590.8045009,10819155.8436809,10198568.8646926,9969808.54498516,9533112.69609702,8987386.17098875,8824860.47338562,8281399.90741263,7241712.07770165,6052515.66556796,4049985.28042388,2238598.22295877,3907297.99490169
"89",0.88,0.1,140881557.343169,1662332.81387967,6475231.38894422,11366999.2818304,13347304.0708187,14016597.3733212,11299366.7997196,10777129.952606,10523049.2334784,10054310.8055468,9472837.76869241,9326194.63577776,8544864.89408006,7476350.43101869,6249177.77027619,4087137.38961266,2259278.65543665,3943394.07812979
"90",0.89,0.1,143887767.575292,1707846.7130805,6656692.12232368,11608087.8151555,13588822.8281303,14257954.191502,11541223.8794781,11040673.4428601,10782627.6182763,10298130.1228774,9697957.76375528,9544164.99153032,8804687.45543056,7712721.97834109,6444636.96653137,4057851.90967294,2237793.8142162,3905893.96213052
"91",0.9,0.1,139064548.803301,1648815.41772306,6418083.22735319,11495942.2015343,13520199.2182474,14174457.2362179,11361402.9278554,10505121.4382379,10263583.271374,9813879.17452962,9251999.23305172,9084301.64477707,8223018.06681389,7163482.20229028,5981748.97244581,4034973.42892784,2230455.5493066,3893085.59261454
"92",0.91,0.1,138314560.28058,1629935.8110283,6338523.24714705,11523749.0406926,13566902.4855112,14244182.0460475,11415533.5705668,10361386.3425817,10116935.7980851,9673302.59811428,9126042.13140052,8963386.35313567,8413355.14326866,7336574.80585036,6110011.90816602,3775797.45501898,2083083.09148568,3635858.45247993
"93",0.92,0.1,143891367.987434,1703085.35030885,6623177.56717133,11491882.02724,13449539.4904656,14139566.3423674,11478836.7234994,11085605.8626231,10825718.3854082,10337991.83989,9732758.18832773,9583098.33799426,8787871.46675755,7702268.25920787,6440993.23906328,4183338.31067906,2304067.34723225,4021569.24919839
"94",0.93,0.1,137163114.972696,1635837.66436541,6362676.75675078,11022415.0611493,12990213.7930147,13662835.1166443,10960733.4181658,10639181.7637108,10397386.0903209,9931678.30443786,9349111.67964301,9189113.02119798,8188558.05544615,7140773.11989178,5966168.88886124,3873739.4674337,2131801.00238273,3720891.76927927
"95",0.94,0.1,142434649.804375,1687855.74507995,6566704.79601612,11474383.2084902,13465239.2324357,14138485.2961927,11406504.8375124,11019512.0776631,10763481.7375276,10282724.1416748,9682109.42925295,9526550.60333692,8495713.34124515,7425306.79768128,6211715.97904944,4096349.61839999,2255395.91155087,3936617.05126613
"96",0.95,0.1,142048872.663378,1686443.69999468,6551227.30814131,11547151.4049602,13537960.8873631,14218272.7532118,11502998.8193059,10921575.9712881,10665383.1810409,10186535.6981682,9593687.00455711,9436520.15972061,8632495.16285441,7543010.07801249,6293751.02510554,3880428.69169003,2131341.34493603,3720089.47302795
"97",0.96,0.1,134105555.539336,1579826.8233123,6135600.17134694,11090882.2034879,13152660.3312633,13813957.5093373,10949718.9221214,10080409.3525481,9853031.54698179,9422275.07240486,8886202.58663974,8712290.17810553,8127215.58264284,7074964.57114028,5892332.94568478,3711475.69960717,2048032.19626391,3574679.84644754
"98",0.97,0.1,143569614.154223,1732084.68926835,6731888.49269729,11752096.1520392,13747855.1781301,14427934.7011556,11675320.8553261,10813948.5015368,10561951.4513141,10093412.575071,9513002.17523579,9352702.23279698,8685805.78297434,7602989.40780268,6355039.30042378,4176561.49420201,2311856.52036733,4035164.64388188
"99",0.98,0.1,139974536.782891,1651801.02156828,6409036.54659507,11427311.8496932,13423207.1233721,14111196.178295,11369404.9799061,10612555.544437,10363752.6076294,9907036.14723997,9338587.05731085,9181128.87401227,8364334.19205634,7300290.58057531,6100912.11966665,4133858.49237795,2287489.52162161,3992633.9465338
"100",0.99,0.1,138371408.059301,1632156.6323462,6327578.3264046,11290306.9286449,13296512.6345211,13987108.7306104,11243631.8192375,10603373.5177556,10357737.5818176,9896392.05772449,9323371.11854305,9158556.41213471,8358069.251472,7291611.81758884,6082287.39546319,3792058.40956962,2087349.78753829,3643305.63792874
"101",0,0.11,150879119.522628,1808670.93740929,7269447.40955513,12360203.7127272,14301690.9126187,14863891.2288216,12041406.191319,11530011.0884835,11270379.984346,10765975.9124947,10134514.160324,9970401.77216966,8991755.29441174,7875967.52083656,6594484.08677814,4409596.35224324,2437047.39641267,4253675.56167644
"102",0.01,0.11,160713817.18364,1912163.09955092,7682613.27254988,13049933.6842357,14934470.6402305,15515532.4993386,12819648.3122482,12145809.2626453,11852625.6836645,11315461.9980009,10656261.0389179,10523297.2755855,10064401.3492939,8903422.15847982,7463833.84631099,4705632.81283584,2611150.78735868,4557559.4623928
"103",0.02,0.11,156815880.506948,1867619.91173241,7501023.91138565,12699599.5766698,14604354.6820652,15181701.1183852,12454984.0831865,11933062.1442019,11650902.5469767,11121898.6886311,10470934.704325,10331970.2287486,9830418.76151804,8682358.275735,7270349.29962396,4454096.85394121,2462501.68358425,4298104.03623758
"104",0.03,0.11,149086606.051931,1769086.58774033,7102429.71110332,12180477.2730383,14144078.6472475,14706124.9609256,11867496.7330634,11203615.682757,10947705.9477914,10459284.4350766,9854356.19980332,9701947.64450483,9266387.53229354,8157369.03030174,6825835.90035587,4324716.02810527,2395148.84041443,4180544.89740881
"105",0.04,0.11,155381510.042742,1842581.95317922,7395046.8907463,12545626.6835744,14456335.563913,15031369.7048816,12303485.8588685,11966849.5564451,11684555.7707112,11156661.2218961,10500616.1385466,10361422.1254557,9392249.2872686,8265346.1087971,6931746.10513226,4582860.26197681,2536862.23232765,4427894.57902235
"106",0.05,0.11,155156898.661424,1837000.6848477,7369699.988137,12650607.317726,14589350.2519298,15162983.973594,12378835.7778185,11679306.2990196,11401933.0104417,10892220.9748088,10262807.3478689,10124049.0366664,9582486.92079167,8459243.84088299,7093445.60161949,4620829.97810188,2568675.49952229,4483422.15764741
"107",0.06,0.11,153902062.925242,1824694.19074443,7317890.46345721,12507568.6033767,14431825.7987659,15005155.9374072,12238079.0306934,11794629.9054853,11521606.4657144,11005698.8316488,10360443.4774615,10208731.1543262,9171284.25007541,8048468.82174609,6749804.46519917,4650369.51332466,2573670.85481016,4492141.16100566
"108",0.07,0.11,153167755.062532,1801119.51720367,7220530.48984995,12603182.3272216,14556678.6234737,15132940.5381216,12319683.23083,11651309.8079193,11376810.5206172,10869407.3920706,10238773.7052967,10088452.9398106,9201206.38301812,8070523.06652649,6756070.92547187,4472220.19138805,2480072.63722682,4328772.76648573
"109",0.08,0.11,151532259.719011,1809946.04905225,7252493.82598467,12435981.981935,14391126.0991029,14967568.7686571,12142629.7162657,11314553.0558348,11054080.581793,10561350.9779663,9952392.31945946,9797076.71331472,9426179.83880226,8311498.65114952,6958019.5172944,4422039.1316746,2453292.4514629,4282030.03926123
"110",0.09,0.11,146608652.401411,1745936.00445518,6993429.66907297,12023346.5212057,14003064.8000824,14572531.2137854,11709256.3770481,11115862.6440165,10861156.5884473,10377238.491148,9776838.59325878,9625218.80427802,8941748.9876911,7836728.01542761,6548979.80806739,4159876.63538038,2301081.5227649,4016357.72528111
"111",0.1,0.11,152327228.305195,1807554.04471985,7237335.56779253,12621651.9814201,14588129.9700425,15167455.9521313,12329545.519684,11311426.0759287,11044524.4115408,10555284.1300105,9952423.60612137,9802533.41422742,9431500.24719688,8309401.86020755,6954435.52075486,4437009.09651452,2468479.33899478,4308537.56790758
"112",0.11,0.11,153296423.45565,1836934.71897341,7353901.8203641,12563661.2433779,14496116.0579327,15070583.2147798,12290322.7466949,11573859.0134397,11303514.5754135,10799730.9862593,10173560.793099,10025348.5707598,9232473.14936225,8113073.01315748,6801801.34433081,4620237.06166486,2564744.40591972,4476560.74012107
"113",0.12,0.11,156336877.029288,1874416.48817555,7501638.23794349,12728258.1028155,14627852.8599798,15213999.569253,12502499.2957371,11924338.3252232,11638074.9675578,11113168.4794895,10465111.9008725,10330083.5041798,9509565.97055242,8377249.10819398,7021954.95280157,4561763.84220689,2530358.5375951,4416542.88671094
"114",0.13,0.11,151301975.455599,1807818.03830698,7232625.22487455,12389759.2066339,14340404.1348494,14920016.7069249,12116879.49856,11498016.5409799,11230910.9294892,10727153.4898411,10103106.6203564,9951707.37557779,9230180.12845859,8112922.00050519,6789017.39303251,4306259.22001845,2384041.33494705,4161157.61224271
"115",0.14,0.11,155571270.52972,1866487.84436875,7463470.57648645,12526994.9460805,14438387.2536578,15034704.0350151,12322768.5228511,11954160.9376081,11666757.0018915,11135168.4758825,10482332.9956578,10354982.9690114,9680930.39638408,8529922.81491701,7136789.5927465,4363896.26137076,2408925.2897277,4204590.61606247
"116",0.15,0.11,153900189.51574,1841007.65896439,7357442.45628217,12468683.3468845,14382112.3501602,14976006.012197,12243280.7066979,11838078.811588,11562695.6847272,11040595.0142072,10390621.6942061,10241113.1424931,9244506.09211848,8113951.87573999,6798339.87370002,4528145.91350868,2503662.26277161,4369946.61949363
"117",0.16,0.11,147373193.000308,1752902.31285203,7003061.90621701,12119989.8497376,14086934.7684264,14667422.9428111,11833797.9893467,11163794.7686661,10910099.4190409,10426534.9381046,9822014.80701866,9659685.41389645,8806465.34433225,7700957.53019633,6440788.69693392,4356361.80167635,2412154.15765442,4210226.35339728
"118",0.17,0.11,155086748.379278,1851387.35571353,7395256.35367888,12528566.3588587,14455256.3526957,15048917.3616215,12311873.8741088,11828673.3055687,11544849.5720212,11022418.8435522,10380034.4770458,10249931.5177934,9651188.36149593,8521484.50063116,7138829.28728773,4427517.29206704,2451559.04746582,4279004.51767151
"119",0.18,0.11,157615535.101321,1888858.49802294,7542076.79616226,12889061.8513734,14797874.8438108,15396155.6903749,12687653.0749055,12001270.5267521,11710144.1579777,11180641.2377339,10529772.8632681,10394325.623379,9660653.26633233,8509574.32895671,7124534.15432775,4482813.20476781,2484181.14192404,4335943.84125181
"120",0.19,0.11,155763682.480042,1840340.08361247,7347768.13707792,12568922.1702181,14480667.0905725,15068510.6191592,12361226.4591337,11850523.4819026,11568550.2636939,11049404.5305539,10404985.1431583,10268640.0551502,9472409.49886183,8346168.46457598,7004871.53153119,4803798.28862355,2668769.03640444,4658127.62581188
"121",0.2,0.11,155121733.514134,1843341.95559216,7357001.41977976,12459532.6627927,14371990.0618264,14965741.8995716,12260842.3916797,11790756.5938309,11512549.7867027,10993042.2545152,10350210.8588549,10211724.4999945,9608053.6725223,8481216.96736294,7114399.03147622,4674662.04579442,2595836.98974624,4530830.42209115
"122",0.21,0.11,149683292.72703,1774535.76619727,7075938.36150908,12286203.5817887,14253464.2020219,14848293.6273703,12039071.0938582,11399835.2733596,11132221.9496445,10632375.3633425,10015167.387685,9865750.52464478,9195171.58602808,8079429.01074621,6752880.7414751,4108906.07578744,2267064.50674587,3956983.67482509
"123",0.22,0.11,150767881.246366,1812264.61504435,7223144.93080663,12293922.6088946,14239715.7663759,14843716.2413827,12067141.1604158,11410091.2816447,11143930.0871477,10640964.3453598,10022416.9074242,9873918.96347423,9454455.0879364,8329201.53113513,6961706.56996412,4158153.35478314,2292229.89526801,4000907.89930802
"124",0.23,0.11,156808799.049355,1868072.01829976,7445058.47331041,12601052.6445369,14499262.7822762,15108527.6577731,12430887.3358281,11958777.4774274,11674266.5236199,11145586.9305359,10492222.8650189,10355094.8424456,9672102.91968902,8532206.38089716,7155449.95047045,4708009.85056636,2608786.9056201,4553433.49103952
"125",0.24,0.11,149576399.867504,1781824.56423168,7100020.08540131,12234140.8309452,14171926.8544587,14765408.8464992,12014883.8347177,11520090.0202644,11249887.6992633,10742286.9250158,10113447.4387358,9964302.08102086,9040193.50446243,7922700.84340322,6621986.57876404,4110408.2868432,2266643.1842443,3956248.28923301
"126",0.25,0.11,151680601.69722,1803797.65646947,7181268.12589336,12232006.8317607,14154250.2711132,14757721.9956089,12048030.6853514,11740760.1688274,11462649.6511674,10944808.0118202,10301773.5683098,10163269.5433933,9150750.11845343,8041112.13422089,6737592.23973305,4352868.60701751,2406895.0672075,4201047.02087223
"127",0.26,0.11,145929514.622517,1739388.04262009,6924057.82871223,11891651.5002333,13859373.4151472,14445554.5934899,11636678.0122336,10978077.1362767,10730990.1985175,10254534.0954933,9660855.31836047,9500188.44574483,8936431.23121706,7852952.20124652,6573945.99755371,4341670.80250673,2405155.34020111,4198010.46296254
"128",0.27,0.11,152752693.937732,1813015.13808168,7213828.11399271,12229736.3080443,14142987.1856841,14753296.3836362,12061243.8905064,11766197.2979531,11493109.5939286,10971154.2369163,10322955.4800655,10174942.6633676,9368322.2079472,8246821.03515888,6910694.267733,4481384.19255111,2477945.65587304,4325060.28629205
"129",0.28,0.11,154199534.423977,1832787.33311047,7292726.98113039,12427095.0053474,14344301.9699386,14947048.3071779,12250423.2492407,11626849.4939247,11349254.5431502,10837422.8657684,10208304.4112317,10074101.8253985,9700382.90411713,8591879.88038259,7206424.1861775,4559348.22232875,2531918.15980978,4419265.08574259
"130",0.29,0.11,146645812.975529,1765621.2078402,7015041.76003015,11934672.8097153,13883643.334967,14494517.1122404,11731604.3066209,11279352.6677985,11020777.5651017,10524663.3187635,9907364.01697709,9751805.21005457,8837636.10993809,7748445.40646932,6479341.49296004,4086004.6691832,2252958.77227645,3932363.21459313
"131",0.3,0.11,147958737.510636,1762178.85610264,7001184.72388211,12126747.3307929,14100121.8432532,14707514.5676184,11904322.3201099,11229602.1958399,10966000.2858592,10473808.20343,9867711.62995251,9718901.21326204,9159414.3878903,8049797.82849866,6724091.77268982,4039350.55931344,2232075.93776035,3895913.85438087
"132",0.31,0.11,150280505.78697,1800034.90674885,7150756.29815063,12268988.7776203,14205992.8040582,14814807.8744586,12078589.7484023,11544873.7173412,11274314.9463474,10766014.5637231,10135912.7685304,9984873.71713941,9074048.27647682,7951961.95872735,6649533.49984958,4209555.96903643,2320315.98325981,4049929.97710005
"133",0.32,0.11,145818667.56341,1731931.76026053,6876980.78951749,12098035.0036923,14068315.7453665,14665501.8430263,11863620.0132128,11005751.4444518,10750191.859466,10274351.7779007,9683456.48743863,9524143.17515408,8755898.48015882,7659205.52834779,6398417.91202765,4154995.43325328,2297596.10679881,4010274.20333684
"134",0.33,0.11,149872654.792967,1791225.63104632,7109708.90767253,12047512.6301223,13976910.3759126,14596442.9937296,11894545.4375601,11517801.6804125,11245462.4844763,10734024.1274708,10104848.9552666,9967775.27441644,9368733.63311546,8251324.00172889,6899513.37318452,4127268.39483246,2272713.44161386,3966843.45040586
"135",0.34,0.11,149576371.327846,1766524.56493042,7012663.30355265,12056278.6804634,13982755.9670529,14586723.2777951,11886160.1238167,11404602.8839958,11135522.9834808,10634991.0689121,10015407.3516278,9875647.41714525,9222145.20737919,8124958.27681181,6807750.20667701,4387690.22989955,2431884.92105148,4244664.86325416
"136",0.35,0.11,150016659.624113,1777542.94196656,7049537.14569925,12145738.8398943,14088763.7779714,14712456.7267203,11985315.9546393,11415490.0584868,11144690.3768158,10644190.5191731,10026100.4322199,9885623.40375045,9241405.55542603,8141347.56493178,6818726.45183673,4339802.34682904,2403975.82195932,4195951.70579339
"137",0.36,0.11,145514943.193485,1743739.55953165,6915774.96350332,11831222.6661612,13787154.0218199,14388655.3470294,11632747.7483681,11118932.0365206,10861833.9181629,10372660.0211599,9767980.39150211,9618073.02393679,8952648.58532761,7852712.92196801,6560405.19330984,4020119.0490713,2218341.78501751,3871941.96109465
"138",0.37,0.11,144471453.30761,1723197.90751008,6830753.35224395,11872737.6877764,13844346.663738,14445994.2837753,11653319.7165246,10961060.4157276,10708331.1160843,10231122.3513835,9639532.52229365,9482767.56753646,8784849.66850503,7693727.82842202,6425399.51111953,4041367.23507763,2233881.01094322,3899064.46894909
"139",0.38,0.11,146604536.616843,1733650.75528377,6867304.95521895,11868069.0935868,13837435.8876668,14451650.6468059,11674891.3738702,11298560.0734908,11036017.8807597,10542132.7313073,9926561.45022403,9777354.3148022,8804965.42221756,7713226.77684355,6454253.35103479,4225892.36301637,2328447.18487441,4064122.35583967
"140",0.39,0.11,144101341.889696,1705553.95660667,6758156.90565058,11772183.0730482,13762579.3670219,14361358.3929437,11545403.522187,10970677.17865,10717256.3853922,10239716.9513981,9647204.48794995,9495119.86612395,8803096.43244359,7715252.17892408,6445713.93480773,4044589.45495635,2228247.750222,3889232.05136999
"141",0.4,0.11,150334303.732632,1794156.93792257,7102691.48215863,12200019.8363352,14146250.3570218,14774214.6992285,12047701.4266741,11494440.9982668,11220866.9766954,10716886.5912397,10093469.500598,9951876.6831512,9134054.87652851,8034548.23375698,6728039.80082905,4322929.96844734,2393860.01343024,4178295.35034843
